total_gap,explained,unexplained,interaction
16.533359961655222,-0.2729891889011924,16.745897374348715,0.06045177658779721
16.122522630057716,-0.4656472386323003,16.511846027104184,0.07632384061980702
16.1714107833212,-0.42138146787692676,16.584387286449783,0.008404961688938783
15.998674873379557,-0.21597091729108797,16.274888855754398,-0.06024306635117682
16.337239701975328,-0.40896446669648867,16.733173004700802,0.013031162572588073
16.253738746135944,-0.024697187515812402,16.286040104168933,-0.007604174891184812
16.21193581474695,-0.31016802123122034,16.55599898053333,-0.03389514222726575
15.98478423089314,-0.45219535768046626,16.351351919583976,0.08562767345210887
16.04566491537569,-0.4385010444184445,16.500520849367604,-0.016354896488337545
16.255085224840045,-0.19605520458208048,16.470735559938475,-0.019595128167566145
15.886490099268656,-0.8097691163766285,16.648241240298375,0.04801797980690026
16.718542023384238,-0.01902237149897701,16.604648690205067,0.1329157014570228
16.474867448414884,-0.3132418259328915,16.652834904147312,0.13527436142339866
16.131792548196934,-0.44470395563257625,16.535906363511458,0.04059015527673182
16.58473930255049,-0.026564167676042416,16.584743459825404,0.026560024599348253
15.858240106404544,-0.4285788438801319,16.328519534436055,-0.04170059503212542
15.81549631176118,-0.3475235471923952,16.069272926426493,0.0937469351447362
15.800222454607358,-0.5625731638428988,16.41155941807665,-0.048763806029455736
16.016824255670443,-0.6457701200633892,16.638716851826757,0.02387753095899825
16.89136934693392,-0.13191418062524463,16.924507565097883,0.09877595615762402
16.271635350895167,-0.28590899312439433,16.468458917574026,0.08908543332290719
16.374269590073375,-0.051908077984990086,16.35857365303673,0.06760402640793473
16.555726454601434,-0.14060026310835383,16.69656241615303,-0.00023570052144350484
16.596201590359527,-0.37099030678291456,17.003071287472267,-0.03587938379132538
16.360489896868685,-0.2688276427998062,16.60239681159146,0.02692072857007588
